tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
97,B,HM-B210,37.544,59.27,2.253,0.0251,3.55,214.9,1013.344,11.798,7.248,854.64,1.1816,26.859,2.665,11.943,1
97,C,HM-C305,37.746,48.031,2.64,0.0262,3.73,188.899,1011.426,12.572,6.745,899.872,0.9642,25.218,1.293,12.576,1
97,D,HM-D118,37.041,47.502,3.093,0.024,4.2,204.698,1013.66,13.388,6.707,977.407,0.9771,31.299,0.789,11.105,1
97,E,HM-E441,50.497,53.587,11.411,0.1005,16.943,692.867,1012.861,16.201,7.49,998.979,0.9875,24.543,1.126,13.355,0
97,F,HM-F087,34.443,56.182,2.881,0.0198,3.551,177.982,1012.688,14.82,6.466,937.146,0.9674,27.142,1.003,13.074,1
98,A,HM-A104,34.697,48.081,3.2,0.0103,4.239,181.669,1012.437,14.719,7.147,955.577,0.9661,28.173,1.475,11.501,1
98,B,HM-B210,33.71,46.981,1.97,0.0272,3.605,199.871,1011.283,15.021,6.694,955.074,1.1476,23.078,2.489,10.541,1
98,C,HM-C305,37.681,48.53,2.564,0.0163,4.239,231.73,1012.877,14.958,7.232,934.855,0.9762,21.49,0.471,10.154,1
98,D,HM-D118,38.539,54.518,2.867,0.0213,3.965,130.6,1015.205,12.711,8.142,903.597,1.0175,33.789,1.26,11.272,1
98,E,HM-E441,51.871,53.144,10.591,0.1045,16.554,701.515,1014.099,10.733,6.105,1025.574,1.0216,25.517,0.866,9.678,0
98,F,HM-F087,35.996,52.746,1.801,0.0152,3.678,172.041,1012.703,15.442,6.605,924.149,0.9874,27.034,0.91,14.92,1
99,A,HM-A104,35.819,49.34,2.073,0.0122,3.329,208.216,1012.376,15.095,7.44,940.809,1.0314,22.068,1.069,13.322,1
99,B,HM-B210,37.899,53.135,3.266,0.0148,3.934,180.614,1013.142,16.465,6.633,873.392,1.2697,19.35,3.051,10.846,1
99,C,HM-C305,37.159,45.903,3.208,0.0186,3.877,225.568,1013.687,14.275,6.822,959.435,1.052,22.33,0.541,11.851,1
99,D,HM-D118,35.076,52.845,2.637,0.0238,3.925,199.505,1013.967,14.508,6.816,935.565,0.997,21.183,1.82,12.636,1
99,E,HM-E441,51.731,49.274,10.697,0.0958,17.196,632.211,1012.749,15.43,6.087,948.146,0.985,24.202,1.268,11.259,0
99,F,HM-F087,35.562,51.921,3.0,0.0238,3.986,185.062,1012.341,15.617,7.418,936.882,0.9846,27.922,1.151,12.11,1
100,A,HM-A104,37.696,56.025,1.693,0.0175,4.082,183.501,1012.865,12.334,6.376,946.578,0.9691,26.667,0.58,12.196,1
100,B,HM-B210,34.644,52.369,2.55,0.0091,4.227,187.931,1015.699,13.755,7.52,929.806,1.1954,25.046,3.428,10.89,1
100,C,HM-C305,35.919,52.926,2.58,0.0245,3.805,222.081,1012.742,14.438,7.512,922.066,0.9739,14.749,1.578,12.925,1
100,D,HM-D118,35.913,53.948,3.45,0.0159,4.393,172.505,1012.996,14.381,7.56,903.827,0.9959,24.177,0.76,10.166,1
100,E,HM-E441,53.643,51.953,11.051,0.1034,17.317,692.519,1012.753,13.801,6.16,949.318,0.9926,18.185,1.169,10.079,0
100,F,HM-F087,35.492,51.698,2.358,0.0209,3.646,196.025,1014.601,14.606,7.049,960.831,1.0005,18.035,1.038,11.162,1
101,A,HM-A104,36.065,51.596,2.575,0.0209,4.017,187.452,1012.961,13.616,6.478,870.671,0.9606,32.543,1.171,12.61,1
101,B,HM-B210,36.043,56.794,2.849,0.0121,3.697,177.388,1013.68,15.573,7.312,893.315,1.1578,14.929,2.859,12.165,1
101,C,HM-C305,35.771,52.043,2.693,0.02,2.62,260.841,1011.93,15.482,7.2,987.446,0.9545,27.211,1.085,12.07,1
101,D,HM-D118,38.209,50.303,3.306,0.022,4.245,192.735,1012.899,15.169,7.137,963.223,1.0059,16.591,1.163,12.035,1
101,E,HM-E441,52.021,51.448,10.807,0.0989,17.24,726.822,1011.382,14.993,7.415,936.913,0.9862,23.255,1.382,12.644,0
101,F,HM-F087,34.748,55.08,2.334,0.0227,3.857,204.701,1014.12,15.903,7.441,943.744,0.9493,22.974,0.939,10.109,1
102,A,HM-A104,36.2,45.366,2.452,0.022,3.423,210.123,1012.219,15.605,7.786,936.286,0.9297,21.876,1.15,12.174,1
102,B,HM-B210,35.414,44.51,2.501,0.0204,3.727,208.103,1012.122,15.392,6.776,946.365,1.2731,16.985,2.932,12.341,1
102,C,HM-C305,36.325,49.417,2.362,0.0133,3.94,160.834,1012.587,14.669,6.668,936.071,0.9975,25.911,1.625,11.137,1
102,D,HM-D118,36.567,45.063,2.893,0.0249,3.859,131.125,1014.245,14.599,6.675,914.609,0.9614,33.535,1.618,12.123,1
102,E,HM-E441,53.612,61.365,10.757,0.0978,16.864,686.219,1012.199,14.022,6.89,932.464,0.9766,27.594,1.64,10.965,0
102,F,HM-F087,37.508,56.825,2.165,0.012,3.207,196.805,1013.175,11.456,6.986,928.612,0.9842,20.326,0.707,12.992,1
103,A,HM-A104,36.695,47.246,2.867,0.0264,3.572,143.159,1014.176,15.487,7.479,906.215,0.9306,24.244,0.64,12.262,1
103,B,HM-B210,35.109,56.733,2.495,0.0174,3.92,159.329,1013.373,13.873,6.3,971.447,1.1549,24.196,3.13,13.568,1
103,C,HM-C305,36.266,47.035,2.973,0.0222,3.526,214.232,1013.417,15.848,7.218,900.72,1.0352,23.624,0.772,13.742,1
103,D,HM-D118,37.745,56.389,2.647,0.02,3.15,182.392,1012.599,14.0,7.739,951.403,1.04,28.102,0.636,12.596,1
103,E,HM-E441,54.783,57.059,10.843,0.1125,16.595,692.412,1012.798,14.707,6.96,927.531,0.9089,29.255,1.136,12.915,0
103,F,HM-F087,36.252,54.274,3.389,0.0243,3.849,166.809,1010.792,12.554,7.132,964.312,0.9601,16.18,0.554,10.241,1
104,A,HM-A104,36.942,60.927,2.583,0.0138,3.992,219.305,1013.122,11.644,7.246,981.004,0.9448,28.886,1.334,11.461,1
104,B,HM-B210,35.362,55.273,2.143,0.0193,3.863,176.789,1012.671,13.04,7.175,969.425,1.2785,21.037,3.52,11.497,1
104,C,HM-C305,35.428,48.131,2.847,0.0215,4.647,167.757,1012.442,14.779,7.382,912.075,0.9673,23.094,1.197,12.956,1
104,D,HM-D118,34.521,56.14,3.153,0.0237,4.213,227.685,1011.765,12.998,7.48,929.538,0.9968,24.192,1.51,11.296,1
104,E,HM-E441,53.282,50.949,10.902,0.0929,16.947,728.343,1014.713,14.668,7.677,954.167,0.9551,22.849,0.625,13.952,0
104,F,HM-F087,34.916,51.026,2.791,0.0195,3.461,203.825,1014.213,13.186,6.259,928.318,1.007,18.309,1.218,12.95,1
105,A,HM-A104,37.06,54.475,2.779,0.0223,3.962,194.827,1011.575,14.466,6.706,939.468,0.984,25.814,1.454,10.668,1
105,B,HM-B210,36.02,47.99,3.016,0.0293,3.735,217.498,1014.969,12.016,6.176,965.368,1.2889,21.755,3.044,12.653,1
105,C,HM-C305,37.735,47.254,2.594,0.0258,4.199,203.733,1012.033,12.154,6.898,908.609,1.0314,25.377,0.8,10.732,1
105,D,HM-D118,35.312,56.514,3.327,0.0157,3.918,211.671,1013.837,13.76,7.061,1018.076,1.0143,32.31,1.475,12.223,1
105,E,HM-E441,54.93,47.448,9.943,0.1014,17.149,716.402,1012.795,15.063,7.247,993.151,0.9344,14.137,1.525,11.511,0
105,F,HM-F087,36.269,56.388,2.591,0.0221,4.217,187.689,1011.644,14.665,7.188,972.004,1.0624,13.711,1.033,13.357,1
106,A,HM-A104,36.758,53.299,2.718,0.0178,3.861,214.888,1012.776,11.519,7.36,935.565,1.0121,26.581,1.274,9.409,1
106,B,HM-B210,37.554,48.631,3.177,0.0172,4.325,189.256,1012.362,13.39,7.433,1052.261,1.1891,23.629,3.06,11.079,1
106,C,HM-C305,36.967,52.907,2.674,0.0163,4.123,224.893,1013.775,14.965,7.208,1009.908,1.0243,28.62,0.531,12.351,1
106,D,HM-D118,36.935,51.286,2.943,0.0103,3.967,188.784,1013.481,14.951,7.135,981.63,0.9987,10.6,0.742,10.813,1
106,E,HM-E441,54.274,55.429,10.893,0.0923,16.306,668.658,1012.059,15.211,6.964,934.319,1.037,26.74,0.939,9.236,0
106,F,HM-F087,33.897,50.052,2.949,0.0253,3.011,175.597,1013.984,11.961,6.613,969.035,0.9734,28.891,0.901,10.269,1
107,A,HM-A104,35.925,49.163,2.649,0.0195,4.052,208.32,1012.349,13.39,6.459,967.003,1.0513,27.775,0.49,13.216,1
107,B,HM-B210,36.37,50.439,2.166,0.0224,3.498,253.231,1013.723,12.021,7.389,912.926,1.221,27.303,2.884,12.566,1
107,C,HM-C305,34.443,49.143,3.388,0.0272,4.778,212.532,1012.208,15.369,6.585,1019.971,1.0098,23.07,1.246,11.985,1
107,D,HM-D118,35.759,59.571,3.091,0.0181,3.796,204.982,1013.125,16.142,6.752,900.279,1.0101,17.098,0.693,10.931,1
107,E,HM-E441,55.571,48.493,10.586,0.1048,16.586,716.188,1013.392,16.556,6.088,1016.435,1.0385,25.675,0.754,11.109,0
107,F,HM-F087,35.865,45.827,2.886,0.0131,4.391,227.272,1012.641,14.269,7.105,883.269,0.97,23.079,1.254,12.023,1
108,A,HM-A104,35.53,55.956,3.182,0.0227,3.479,188.108,1011.794,16.748,6.806,996.172,1.0152,20.297,0.623,11.627,1
108,B,HM-B210,37.88,56.575,2.795,0.0218,3.834,225.601,1013.42,11.673,7.184,891.504,1.2796,24.26,3.459,13.664,1
108,C,HM-C305,34.959,50.232,3.135,0.0162,3.912,221.17,1011.883,11.182,7.077,926.965,1.0173,19.038,1.282,10.81,1
108,D,HM-D118,38.774,52.32,2.876,0.0224,3.681,186.896,1012.674,13.471,6.894,933.788,0.9921,20.69,1.116,13.201,1
108,E,HM-E441,53.723,55.859,10.051,0.1002,16.444,734.091,1013.256,13.31,6.931,985.474,1.0258,28.122,0.893,10.15,0
108,F,HM-F087,37.083,59.2,3.085,0.0203,3.519,196.122,1012.124,13.794,7.184,949.083,0.9993,24.634,0.204,11.7,1
109,A,HM-A104,36.592,50.644,2.685,0.0277,3.346,191.603,1013.686,14.583,7.404,984.326,1.0393,24.037,1.251,11.879,1
109,B,HM-B210,35.106,55.645,2.404,0.0165,2.553,234.452,1012.45,17.123,7.59,986.296,1.2286,12.185,2.596,12.15,1
109,C,HM-C305,36.192,46.136,2.75,0.0243,3.979,197.174,1012.123,12.28,7.176,947.356,1.0885,15.055,1.294,11.929,1
109,D,HM-D118,36.846,56.522,2.439,0.0132,3.679,221.092,1013.38,12.973,7.711,966.546,1.0103,20.971,0.805,11.42,1
109,E,HM-E441,55.318,48.434,11.148,0.1033,16.144,701.141,1013.521,17.297,7.25,944.137,0.983,25.608,0.656,11.538,0
109,F,HM-F087,35.739,48.293,2.927,0.0175,3.784,164.243,1013.531,12.452,7.246,943.852,0.9664,35.323,1.105,11.582,1
110,A,HM-A104,35.588,47.897,3.04,0.0272,3.741,177.702,1013.242,15.266,7.112,918.439,0.9625,36.134,0.812,9.807,1
110,B,HM-B210,36.583,53.501,3.139,0.016,3.872,222.256,1014.243,15.733,6.782,972.374,1.2407,19.324,4.171,11.51,1
110,C,HM-C305,34.797,49.829,2.6,0.0241,4.113,242.651,1013.442,12.537,6.997,903.109,1.0668,16.388,0.737,12.428,1
110,D,HM-D118,37.109,53.162,2.809,0.023,4.248,192.69,1012.195,14.776,6.968,961.414,1.0707,25.079,1.254,11.851,1
110,E,HM-E441,52.426,50.312,10.775,0.0952,16.368,736.908,1013.157,16.156,7.383,957.874,0.9988,18.591,0.671,12.704,0
110,F,HM-F087,34.954,53.255,2.938,0.0205,3.333,199.78,1013.388,17.032,7.041,989.512,0.9001,25.939,0.302,10.899,1
111,A,HM-A104,37.676,53.599,3.198,0.0236,3.958,194.499,1012.176,12.986,7.581,954.754,1.08,28.735,1.134,11.573,1
111,B,HM-B210,35.345,52.923,2.713,0.0244,3.38,173.349,1011.685,13.915,7.537,965.416,1.2192,27.229,3.5,14.295,1
111,C,HM-C305,37.226,54.122,2.299,0.0209,4.398,193.009,1010.306,14.947,6.796,1024.031,0.9491,32.384,1.281,10.336,1
111,D,HM-D118,33.48,49.804,2.883,0.019,4.169,221.01,1012.438,12.949,6.988,951.891,0.9591,27.202,0.852,12.545,1
111,E,HM-E441,57.676,50.539,10.966,0.1061,16.821,674.454,1014.5,13.665,6.659,949.318,1.0048,30.724,1.762,11.52,0
111,F,HM-F087,33.858,59.412,2.494,0.0241,3.938,176.687,1013.599,15.628,7.007,983.147,0.9616,27.991,0.478,10.583,1
112,A,HM-A104,36.925,55.853,2.645,0.0172,3.462,156.345,1012.853,13.811,7.384,944.268,0.9072,25.299,1.672,12.52,1
112,B,HM-B210,35.318,50.697,2.805,0.0202,4.157,195.538,1012.758,13.99,6.955,969.117,1.2079,27.676,3.128,11.839,1
112,C,HM-C305,36.358,54.541,2.551,0.018,4.701,186.959,1012.483,16.237,6.875,968.786,0.9308,30.6,1.658,9.577,1
112,D,HM-D118,34.406,53.647,3.795,0.0224,2.683,172.101,1012.532,13.073,6.806,938.485,0.9492,18.542,0.988,11.261,1
112,E,HM-E441,55.359,48.738,10.863,0.1,16.922,648.214,1013.668,13.262,6.013,910.987,0.98,20.304,1.47,11.869,0
112,F,HM-F087,38.206,43.879,3.007,0.0173,3.856,233.297,1012.454,15.715,7.291,899.521,0.891,21.224,1.27,12.142,1
113,A,HM-A104,34.725,52.793,2.835,0.0207,4.308,208.85,1013.606,15.425,7.409,993.973,0.9802,18.888,1.452,13.557,1
113,B,HM-B210,39.103,56.022,2.439,0.0135,4.287,171.808,1012.556,15.505,6.9,930.115,1.2041,19.67,3.742,11.419,1
113,C,HM-C305,35.303,58.21,2.796,0.0264,4.087,204.103,1012.896,13.701,6.654,976.641,1.0111,17.989,0.898,11.697,1
113,D,HM-D118,35.04,47.491,3.032,0.0173,4.515,196.128,1014.085,15.596,6.391,977.73,1.0245,21.108,0.964,13.312,1
113,E,HM-E441,53.7,49.848,11.367,0.0972,16.641,725.93,1013.766,11.565,6.891,934.367,1.0408,16.276,1.073,13.341,0
113,F,HM-F087,35.922,47.195,2.668,0.0146,3.613,212.863,1012.595,13.358,6.267,914.226,1.0558,31.687,0.715,12.29,1
114,A,HM-A104,35.689,51.719,2.795,0.0286,3.896,189.088,1014.347,15.154,6.642,963.501,1.036,22.077,1.768,11.23,1
114,B,HM-B210,34.531,52.883,2.731,0.0331,3.214,179.985,1010.907,15.585,7.601,983.762,1.2625,25.909,3.597,10.014,1
114,C,HM-C305,36.908,46.514,2.513,0.023,2.963,200.97,1012.794,14.463,6.241,916.933,0.9676,27.938,1.133,13.238,1
114,D,HM-D118,36.987,50.477,2.878,0.0208,4.35,232.642,1013.654,14.585,7.63,968.623,1.0215,21.738,1.326,12.699,1
114,E,HM-E441,54.879,50.538,10.771,0.104,16.765,703.962,1015.229,14.35,6.662,884.183,1.0279,30.243,1.471,11.957,0
114,F,HM-F087,37.232,53.552,2.165,0.0181,3.975,179.668,1014.608,13.447,6.575,957.104,1.0127,25.715,1.952,12.805,1
115,A,HM-A104,34.427,52.903,2.861,0.0302,4.087,174.26,1012.922,14.343,6.089,967.139,0.9609,20.189,1.452,12.646,1
115,B,HM-B210,36.213,58.136,2.548,0.0166,4.158,219.251,1013.646,15.333,7.223,1042.128,1.2376,26.187,4.111,13.107,1
115,C,HM-C305,35.017,47.396,2.866,0.0116,3.419,212.919,1012.005,14.727,6.786,945.073,1.0166,15.07,0.803,12.534,1
115,D,HM-D118,36.774,56.997,2.484,0.0141,3.544,191.138,1014.569,16.402,7.386,901.857,0.9771,43.789,1.268,11.286,1
115,E,HM-E441,55.545,57.397,10.155,0.0918,16.543,669.457,1014.164,17.297,6.787,981.015,1.0244,27.756,0.996,12.746,0
115,F,HM-F087,35.531,47.56,3.403,0.0268,3.894,201.489,1013.047,12.328,7.019,976.124,1.0089,18.469,1.53,13.036,1
116,A,HM-A104,38.267,49.337,2.283,0.0345,3.848,184.443,1011.586,12.278,7.185,1039.856,0.988,26.659,0.671,12.372,1
116,B,HM-B210,36.49,56.205,2.563,0.0208,3.401,178.798,1014.019,18.386,7.952,960.824,1.2828,18.508,3.944,12.2,1
116,C,HM-C305,36.064,52.505,2.231,0.0173,3.718,174.529,1012.331,10.733,6.295,895.304,0.9292,19.609,1.069,9.822,1
116,D,HM-D118,37.178,59.215,2.295,0.0187,4.267,241.509,1012.075,15.223,7.476,952.364,0.9776,24.933,0.64,13.476,1
116,E,HM-E441,55.23,55.531,10.101,0.1023,16.869,718.047,1012.284,15.221,6.648,990.959,1.0564,35.635,0.55,11.005,0
116,F,HM-F087,35.468,58.175,2.508,0.0233,4.451,191.986,1013.406,13.163,6.852,958.575,0.9767,22.956,1.435,11.892,1
117,A,HM-A104,37.11,46.753,3.19,0.0175,3.949,176.311,1013.562,14.439,6.88,894.385,1.0258,26.113,0.497,13.136,1
117,B,HM-B210,34.732,52.19,2.323,0.0248,3.599,183.548,1012.598,14.519,7.106,953.074,1.2904,16.14,3.452,11.77,1
117,C,HM-C305,36.616,57.834,2.532,0.0183,3.724,254.382,1013.62,13.421,7.181,859.614,0.9784,25.423,0.982,12.909,1
117,D,HM-D118,35.475,51.699,2.876,0.02,3.04,203.967,1014.043,14.436,7.511,962.981,0.9646,28.45,0.039,12.71,1
117,E,HM-E441,54.042,45.83,10.958,0.0997,16.322,743.203,1012.253,13.607,7.143,927.489,1.0036,27.63,0.864,12.044,0
117,F,HM-F087,35.929,48.468,2.805,0.0221,3.767,191.971,1012.119,15.078,6.549,959.133,0.9511,32.13,1.727,11.843,1
118,A,HM-A104,34.341,52.379,3.118,0.0194,3.784,171.184,1011.988,15.062,7.017,997.507,0.9818,30.793,1.006,12.037,1
118,B,HM-B210,36.287,54.131,2.451,0.0225,4.162,212.05,1013.424,15.997,7.237,946.545,1.2987,23.232,3.869,11.833,1
118,C,HM-C305,36.856,50.781,2.638,0.0203,3.007,208.103,1012.749,12.284,7.032,932.886,0.9586,31.234,0.837,12.616,1
118,D,HM-D118,34.065,45.868,2.454,0.0208,3.891,204.211,1012.717,16.967,6.52,914.905,0.9907,19.761,0.74,12.507,1
118,E,HM-E441,58.044,53.433,11.203,0.0963,17.133,682.087,1012.692,14.029,6.258,887.864,1.0222,21.129,1.192,10.8,0
118,F,HM-F087,37.542,50.985,2.411,0.021,3.975,195.285,1012.171,14.964,6.293,917.159,0.9996,29.799,0.679,9.969,1
119,A,HM-A104,36.417,55.008,2.413,0.0198,3.869,210.401,1013.74,16.063,6.931,929.252,1.0244,21.731,1.355,10.465,1
119,B,HM-B210,34.059,47.917,3.419,0.0096,3.984,210.976,1011.993,12.108,7.224,987.855,1.3505,21.9,4.335,13.173,1
119,C,HM-C305,37.654,50.19,2.492,0.0144,4.196,157.825,1012.015,15.66,6.632,999.16,0.9879,33.726,1.515,13.211,1
119,D,HM-D118,38.813,49.649,2.628,0.0197,3.956,191.814,1012.814,13.284,6.892,949.342,1.0372,10.805,1.364,14.178,1
119,E,HM-E441,56.339,52.1,11.343,0.1028,16.71,720.692,1013.841,14.148,7.312,1012.866,1.0018,20.507,0.977,14.384,0
119,F,HM-F087,40.05,51.56,2.661,0.0194,3.948,217.073,1014.332,12.185,6.833,1015.287,1.0489,26.078,0.938,10.741,1
120,A,HM-A104,38.496,49.931,2.71,0.018,4.11,202.845,1014.524,11.189,7.704,986.632,0.9915,18.925,1.467,10.244,1
120,B,HM-B210,35.818,53.061,2.659,0.011,3.785,196.188,1013.174,13.32,7.027,974.869,1.2572,25.782,4.216,10.02,1
120,C,HM-C305,36.248,54.361,2.727,0.0241,4.81,197.832,1011.702,16.259,6.675,947.323,1.0801,26.386,1.225,11.89,1
120,D,HM-D118,35.759,51.583,3.438,0.022,4.075,233.545,1014.142,15.211,6.733,905.313,0.9271,27.552,0.604,10.901,1
120,E,HM-E441,55.936,57.984,10.883,0.1011,17.214,750.63,1013.304,13.464,6.79,971.639,0.9769,21.449,0.331,11.912,0
120,F,HM-F087,35.38,53.289,2.428,0.0206,4.145,212.795,1012.522,13.447,6.542,926.371,0.9761,15.479,0.739,13.955,1
121,A,HM-A104,34.53,58.232,3.037,0.0277,3.432,151.189,1012.46,12.713,6.63,903.607,1.0222,24.155,1.291,12.087,1
121,B,HM-B210,35.796,49.248,2.579,0.0146,3.958,168.376,1013.407,12.812,6.473,953.351,1.2766,26.29,3.95,10.908,1
121,C,HM-C305,36.66,45.122,2.511,0.0242,3.562,123.99,1013.489,14.75,6.877,914.216,1.019,21.676,0.346,11.456,1
121,D,HM-D118,35.118,55.277,2.978,0.018,3.953,200.507,1011.879,13.569,7.134,918.644,1.0126,33.218,1.194,11.333,1
121,E,HM-E441,55.859,52.031,10.704,0.0998,16.742,714.77,1014.227,15.718,6.039,898.789,0.9929,25.124,1.329,12.216,1
121,F,HM-F087,34.808,52.73,2.946,0.0263,4.047,202.288,1014.845,15.443,6.916,959.874,1.0272,32.875,0.625,13.837,1
122,A,HM-A104,37.487,47.316,2.801,0.0226,3.725,179.152,1014.195,14.269,7.483,922.977,1.0304,19.699,0.507,12.793,1
122,B,HM-B210,36.934,46.297,3.059,0.0226,3.646,210.537,1012.625,17.121,6.898,1025.501,1.3256,25.409,3.66,10.656,1
122,C,HM-C305,35.064,56.011,2.208,0.0176,3.667,199.916,1013.784,14.203,6.348,934.882,0.9709,24.429,1.542,13.656,1
122,D,HM-D118,34.609,55.068,3.001,0.0195,3.625,200.584,1012.879,10.891,8.026,957.387,1.0006,24.792,1.686,11.143,1
122,E,HM-E441,57.078,50.002,10.835,0.101,16.358,720.784,1013.842,13.664,6.913,994.787,1.0488,22.363,1.719,11.787,1
122,F,HM-F087,38.124,50.326,2.492,0.0187,3.73,160.029,1012.902,12.437,7.165,932.563,1.0212,17.347,0.891,15.427,1
123,A,HM-A104,35.179,54.146,2.435,0.0263,2.822,186.373,1013.341,12.926,7.736,990.273,0.9684,17.702,0.662,11.172,1
123,B,HM-B210,36.968,58.099,2.736,0.0264,3.853,200.675,1013.485,12.492,7.246,985.882,1.3208,26.66,4.311,10.564,1
123,C,HM-C305,34.39,53.956,2.905,0.0271,3.044,153.183,1013.203,15.256,7.086,920.116,1.0103,19.519,1.435,11.63,1
123,D,HM-D118,34.875,50.346,2.462,0.0151,4.39,223.404,1014.703,13.049,6.885,949.393,1.0616,22.212,0.761,14.208,1
123,E,HM-E441,58.03,48.342,10.744,0.1007,16.585,674.521,1013.576,14.799,6.244,980.098,0.9486,23.546,1.216,13.928,1
123,F,HM-F087,35.29,47.242,2.248,0.0233,3.724,181.416,1012.246,17.672,6.89,945.816,1.0327,25.43,1.293,13.227,1
124,A,HM-A104,34.907,60.443,2.426,0.0113,3.754,212.586,1011.828,12.908,7.431,907.682,0.9472,21.6,1.237,11.776,1
124,B,HM-B210,34.308,49.762,2.889,0.0221,4.316,198.858,1014.142,13.285,6.714,948.657,1.3075,24.842,4.838,12.645,1
124,C,HM-C305,33.758,44.958,3.15,0.0273,3.545,210.335,1013.142,13.358,6.346,932.594,0.9513,26.609,0.88,13.74,1
124,D,HM-D118,36.954,49.822,2.394,0.0194,3.659,200.498,1013.189,14.813,7.067,939.641,0.9719,23.978,0.996,13.542,1
124,E,HM-E441,57.029,48.088,10.957,0.1016,16.078,686.934,1013.407,11.661,6.661,948.632,1.0216,21.905,0.291,12.851,1
124,F,HM-F087,38.337,59.207,3.261,0.0169,4.858,207.005,1014.756,14.002,6.802,913.995,0.9679,23.421,1.206,12.647,1
125,A,HM-A104,36.438,50.594,2.979,0.012,4.029,166.841,1010.567,16.293,6.768,914.134,1.0093,15.459,1.117,11.445,1
125,B,HM-B210,34.98,49.489,2.504,0.0226,3.705,177.043,1013.076,15.456,6.958,980.115,1.363,23.85,4.469,11.808,1
125,C,HM-C305,36.196,52.365,2.84,0.0197,2.858,178.741,1011.752,14.672,6.614,944.849,1.012,17.073,0.902,11.989,1
125,D,HM-D118,37.08,47.82,2.92,0.0168,4.424,176.645,1013.659,14.943,6.878,955.129,1.085,26.304,0.892,12.677,1
125,E,HM-E441,59.435,56.651,11.087,0.0968,17.165,657.952,1012.446,14.141,6.945,981.266,1.0279,20.653,1.011,9.78,1
125,F,HM-F087,36.058,47.97,3.554,0.0155,4.269,218.524,1011.467,12.981,6.652,964.873,1.0318,28.407,1.261,10.882,1
126,A,HM-A104,36.8,50.275,2.735,0.0244,3.833,207.107,1012.302,12.266,7.118,960.389,0.9988,31.885,0.659,12.639,1
126,B,HM-B210,34.858,51.037,2.93,0.0236,3.577,187.818,1014.154,13.458,7.437,944.375,1.2981,22.621,4.073,11.762,1
126,C,HM-C305,37.846,53.193,2.829,0.0141,3.283,202.507,1014.718,13.935,7.203,864.618,1.0328,30.72,0.661,12.888,1
126,D,HM-D118,37.355,55.623,3.51,0.023,3.872,145.62,1013.776,14.584,6.889,962.819,1.0674,20.816,0.577,12.71,1
126,E,HM-E441,56.884,49.36,11.066,0.1144,17.281,714.085,1010.466,16.148,7.12,958.403,0.8851,28.081,1.236,11.361,1
126,F,HM-F087,36.399,57.626,2.553,0.0269,3.676,219.733,1011.846,12.744,7.264,914.944,1.0218,16.542,1.208,11.426,1
127,A,HM-A104,34.011,49.772,2.734,0.0205,3.663,181.301,1013.553,15.402,6.644,973.133,0.9044,28.984,1.629,12.303,1
127,B,HM-B210,34.945,56.49,2.463,0.0233,4.545,220.175,1013.078,13.825,6.451,909.251,1.3444,21.094,4.727,12.192,1
127,C,HM-C305,36.038,52.594,2.814,0.0207,3.081,200.236,1013.46,14.275,7.738,942.79,0.9794,23.305,1.263,10.288,1
127,D,HM-D118,36.68,48.19,2.186,0.0224,3.229,239.966,1013.979,14.772,7.21,985.554,0.9891,30.017,1.288,13.788,1
127,E,HM-E441,59.828,54.538,11.106,0.0955,16.512,703.98,1013.836,15.238,7.336,953.741,1.0075,22.715,0.906,12.134,1
127,F,HM-F087,35.932,49.167,2.033,0.0205,3.944,213.3,1012.16,12.58,5.997,902.622,0.9508,23.096,0.889,11.54,1
128,A,HM-A104,36.987,50.929,3.103,0.0187,4.747,215.307,1013.966,11.488,8.109,934.163,0.9799,23.078,1.042,9.965,1
128,B,HM-B210,37.335,49.311,3.028,0.0204,3.873,188.735,1011.514,13.647,6.505,958.847,1.3771,21.615,4.665,13.025,1
128,C,HM-C305,35.151,47.44,2.281,0.0193,4.201,166.881,1013.559,15.864,7.363,963.001,1.0528,14.259,0.465,12.813,1
128,D,HM-D118,36.176,51.69,2.505,0.0155,3.007,193.924,1013.731,14.854,7.037,948.751,0.9857,20.124,1.471,12.08,1
128,E,HM-E441,56.707,54.88,11.179,0.1042,16.801,726.238,1012.914,13.205,6.618,884.694,0.9208,30.941,0.376,10.647,1
128,F,HM-F087,34.262,53.086,3.114,0.0192,3.701,245.912,1012.799,13.484,6.432,978.64,0.9972,20.968,1.045,13.134,1
129,A,HM-A104,35.109,50.948,3.016,0.0243,3.69,211.627,1012.591,15.935,7.07,908.321,0.9788,32.854,0.513,11.196,1
129,B,HM-B210,37.265,56.384,2.752,0.0188,3.301,223.47,1014.642,14.662,6.428,972.555,1.3889,22.353,5.486,13.084,1
129,C,HM-C305,34.488,52.483,3.329,0.0188,4.162,186.038,1012.532,15.331,6.875,935.416,0.9891,29.439,0.549,12.351,1
129,D,HM-D118,32.657,55.149,2.161,0.0247,2.995,208.543,1013.582,13.203,7.864,922.085,0.9903,24.434,1.05,13.304,1
