tick,node_id,Helmet_ID,Temp_C,Humidity_Percent,CH4_ppm,H2S_ppm,CO_ppm,VOC_ppm,Pressure_hPa,Mud_Level_cm,Mud_Viscosity_Index,Mud_Salinity_uS_cm,Accel_Z_g,Light_lux,Impact_N,Fluid_Level_cm,node_online
97,B,HM-B210,35.369,46.96,2.213,0.0164,3.607,173.585,1011.899,13.939,7.318,995.805,0.998,23.203,1.012,12.76,1
97,C,HM-C305,35.417,47.882,4.79,0.0383,5.705,192.183,1012.556,12.597,7.989,874.206,0.9537,20.472,0.704,12.019,0
97,D,HM-D118,36.751,44.928,3.178,0.0202,4.641,185.977,1012.454,14.186,7.075,962.607,1.0421,25.425,1.104,11.344,1
97,E,HM-E441,33.325,44.917,2.675,0.0207,3.812,186.404,1012.882,13.491,7.093,905.629,1.0173,20.979,0.79,11.061,1
97,F,HM-F087,34.287,47.402,2.35,0.0217,3.309,186.116,1014.283,12.906,6.305,971.543,0.9598,16.952,0.826,11.143,1
98,A,HM-A104,34.681,44.661,2.73,0.0169,4.175,184.644,1013.793,11.746,6.64,912.868,0.9801,23.185,1.037,11.01,1
98,B,HM-B210,33.875,42.611,2.143,0.0159,3.309,167.948,1013.083,12.597,7.04,944.693,1.0064,22.529,0.92,11.966,1
98,C,HM-C305,35.885,43.865,5.261,0.0346,5.782,170.147,1011.579,12.195,7.409,903.498,0.9737,29.813,1.469,11.899,0
98,D,HM-D118,35.156,43.279,3.118,0.0116,3.866,215.247,1012.11,13.066,5.986,929.419,0.9844,21.781,1.058,12.216,1
98,E,HM-E441,35.571,43.098,2.247,0.0214,2.477,162.714,1013.173,15.916,7.022,998.749,0.9934,30.728,0.728,11.518,1
98,F,HM-F087,34.967,48.208,2.54,0.0191,3.142,181.618,1013.09,15.957,7.12,950.811,0.9612,24.036,1.531,12.142,1
99,A,HM-A104,35.287,43.742,2.111,0.016,3.396,166.297,1012.847,12.009,6.916,951.611,1.0399,20.408,1.285,10.196,1
99,B,HM-B210,34.214,45.577,2.705,0.0154,3.384,181.585,1013.164,13.489,5.983,923.116,0.9947,21.854,1.236,13.989,1
99,C,HM-C305,36.06,46.483,4.78,0.0325,5.673,181.503,1013.339,14.065,7.294,980.927,0.94,17.288,1.18,11.762,0
99,D,HM-D118,34.005,44.799,3.445,0.021,3.802,170.005,1012.518,13.308,7.93,908.816,1.0183,23.248,1.067,11.097,1
99,E,HM-E441,35.833,44.501,2.234,0.0171,4.149,173.091,1012.88,12.905,7.005,1006.242,1.0549,23.931,0.657,11.055,1
99,F,HM-F087,35.388,43.845,2.403,0.0215,3.509,175.449,1011.775,13.213,7.606,987.933,1.0237,27.723,0.959,11.519,1
100,A,HM-A104,34.169,44.036,2.515,0.0162,3.802,167.513,1013.277,12.974,6.867,985.315,0.9794,30.618,1.22,11.724,1
100,B,HM-B210,35.527,41.716,2.437,0.0121,3.543,177.516,1011.228,12.338,6.482,931.324,1.0212,26.123,1.163,11.899,1
100,C,HM-C305,38.066,46.164,5.129,0.0382,5.316,194.887,1010.248,13.63,6.539,922.589,0.9908,25.115,1.309,13.044,0
100,D,HM-D118,34.936,39.523,3.168,0.0117,4.184,173.461,1012.542,12.303,6.837,943.847,0.9872,20.416,1.02,13.121,1
100,E,HM-E441,35.122,41.721,2.756,0.0199,3.929,171.675,1012.916,13.912,7.48,874.418,1.043,27.211,0.802,10.787,1
100,F,HM-F087,34.993,41.361,2.366,0.0125,4.032,169.035,1011.587,13.443,6.466,1023.437,0.9968,25.512,1.208,11.825,1
101,A,HM-A104,36.032,45.717,2.454,0.0191,3.581,164.022,1013.48,11.611,7.152,1003.2,0.9835,32.37,0.841,14.163,1
101,B,HM-B210,33.555,42.441,2.646,0.0158,3.269,160.009,1011.353,14.65,7.275,949.437,0.9646,23.098,0.842,12.742,1
101,C,HM-C305,34.926,44.338,5.035,0.0348,5.152,156.463,1012.798,11.065,6.816,978.555,1.0336,18.889,1.296,12.578,0
101,D,HM-D118,36.204,48.913,3.344,0.0189,4.049,186.608,1011.488,17.074,7.031,922.178,1.0008,19.78,0.844,11.199,1
101,E,HM-E441,36.598,43.356,2.373,0.017,3.56,196.752,1014.248,12.002,7.082,978.631,0.9963,26.264,1.343,12.691,1
101,F,HM-F087,35.341,46.366,2.36,0.0227,3.072,171.708,1011.545,13.58,6.9,950.033,1.0001,24.389,1.227,12.065,1
102,A,HM-A104,34.028,50.333,2.613,0.0209,3.177,171.495,1013.482,11.449,7.373,980.94,0.9899,27.626,1.342,12.183,1
102,B,HM-B210,34.238,42.927,2.794,0.0174,3.761,147.864,1013.145,14.546,7.268,943.168,1.0279,21.725,0.747,11.499,1
102,C,HM-C305,37.447,45.346,5.323,0.0365,5.656,185.626,1011.757,15.215,7.013,1020.963,1.0181,23.119,1.242,10.877,0
102,D,HM-D118,35.631,46.15,3.449,0.007,4.812,187.389,1011.518,12.855,6.93,973.183,0.9766,24.07,1.577,12.175,1
102,E,HM-E441,35.771,49.753,2.308,0.017,3.282,202.969,1013.225,12.763,7.118,907.087,0.9721,19.353,1.213,11.359,1
102,F,HM-F087,36.352,45.118,2.162,0.0174,2.512,167.913,1012.407,12.934,7.22,948.455,0.9982,21.38,1.741,11.835,1
103,A,HM-A104,35.002,41.829,2.25,0.0142,3.846,184.604,1012.836,14.942,6.515,969.901,1.0628,18.514,1.01,13.367,1
103,B,HM-B210,36.295,44.098,2.416,0.0194,3.604,176.264,1012.776,11.694,7.132,1004.573,0.9644,20.835,1.224,11.654,1
103,C,HM-C305,38.231,46.222,4.855,0.0392,5.591,155.142,1013.376,14.407,7.283,947.028,0.9922,22.538,1.163,9.917,0
103,D,HM-D118,35.013,45.825,3.485,0.0166,4.686,192.183,1012.428,12.69,6.474,919.094,0.9557,19.993,1.082,11.649,1
103,E,HM-E441,34.958,48.309,2.815,0.016,3.998,179.283,1012.123,13.277,7.59,913.949,1.0343,36.991,0.925,12.678,1
103,F,HM-F087,34.212,44.589,2.915,0.0171,3.917,174.278,1010.545,15.135,6.228,1010.616,0.9809,22.134,0.679,10.437,1
104,A,HM-A104,35.632,42.619,2.673,0.0199,4.067,173.573,1013.136,13.5,6.693,949.669,1.0083,13.934,1.126,12.305,1
104,B,HM-B210,33.727,40.557,2.705,0.013,3.51,163.007,1015.003,12.464,7.356,923.223,1.0272,23.223,1.354,11.226,1
104,C,HM-C305,38.51,42.032,5.343,0.036,5.617,203.908,1013.294,14.792,7.08,1017.462,1.0473,15.753,1.245,11.09,0
104,D,HM-D118,34.78,44.719,3.26,0.0248,4.402,183.219,1014.011,14.785,7.462,958.954,0.9971,22.915,0.449,10.767,1
104,E,HM-E441,32.646,45.063,2.156,0.0198,3.503,187.492,1013.009,14.315,7.06,893.48,1.0714,32.117,0.849,11.954,1
104,F,HM-F087,33.804,44.953,2.736,0.0224,3.022,199.742,1012.881,13.256,6.938,946.115,1.0302,32.518,0.988,12.346,1
105,A,HM-A104,35.522,43.819,2.729,0.0198,3.554,191.19,1011.968,16.461,6.745,985.34,0.9753,28.869,1.273,11.328,1
105,B,HM-B210,35.876,44.99,2.806,0.0136,3.743,168.143,1014.302,12.84,7.94,966.355,0.9431,28.789,0.985,11.16,1
105,C,HM-C305,37.591,39.012,5.331,0.0361,6.304,192.975,1013.582,13.925,7.221,953.919,1.0153,33.767,1.026,12.884,0
105,D,HM-D118,35.042,45.008,3.441,0.0224,4.222,198.745,1012.708,14.456,6.955,983.362,0.9861,26.652,2.035,11.829,1
105,E,HM-E441,35.157,44.558,2.716,0.025,3.622,205.495,1014.18,14.607,6.74,924.457,0.9833,22.611,0.814,10.523,1
105,F,HM-F087,32.88,42.489,2.196,0.0151,3.84,178.268,1014.054,15.079,6.749,945.865,1.0034,9.738,0.816,11.609,1
106,A,HM-A104,33.957,45.164,2.505,0.026,3.279,194.014,1013.396,13.301,6.518,954.475,0.9995,21.484,0.394,12.262,1
106,B,HM-B210,35.869,44.922,2.39,0.0226,3.528,194.605,1012.346,14.144,6.88,910.414,1.0031,16.559,0.894,11.419,1
106,C,HM-C305,35.785,49.756,5.2,0.0402,6.054,168.989,1013.986,12.095,6.824,961.714,0.9669,24.575,1.275,13.237,0
106,D,HM-D118,36.017,48.391,3.386,0.0194,4.081,187.665,1013.414,16.059,6.974,1013.64,0.9672,30.164,0.981,13.334,1
106,E,HM-E441,34.941,49.852,2.897,0.0161,3.298,179.042,1012.104,15.244,7.073,1010.024,0.9351,20.052,0.783,12.655,1
106,F,HM-F087,34.637,48.997,2.496,0.0171,2.881,173.533,1012.693,12.937,7.334,901.973,1.0194,31.181,1.022,12.711,1
107,A,HM-A104,34.467,48.376,2.625,0.0166,4.06,165.481,1012.347,11.669,5.857,1011.872,0.9916,14.073,0.665,11.788,1
107,B,HM-B210,34.997,50.735,2.574,0.019,3.915,188.882,1013.89,15.879,6.505,992.773,1.0114,23.753,0.949,13.64,1
107,C,HM-C305,37.932,41.006,5.372,0.0435,6.083,189.206,1011.727,12.693,6.797,916.856,0.9916,20.711,0.98,12.749,0
107,D,HM-D118,35.937,41.873,3.602,0.0134,4.004,166.58,1012.535,13.588,7.031,994.091,0.9559,22.192,0.835,10.936,1
107,E,HM-E441,34.062,43.092,2.742,0.0199,3.387,162.161,1013.479,13.622,7.183,1001.571,1.0246,21.928,0.524,12.897,1
107,F,HM-F087,33.714,50.572,2.504,0.0208,3.43,183.409,1013.636,17.035,6.726,928.773,0.9899,22.326,1.204,12.16,1
108,A,HM-A104,34.3,51.246,2.883,0.0242,3.128,176.117,1012.072,11.655,7.127,962.564,0.9525,14.426,1.153,11.787,1
108,B,HM-B210,33.82,41.38,2.724,0.0179,3.655,183.522,1013.936,13.118,6.933,981.92,0.9953,20.016,0.745,13.019,1
108,C,HM-C305,38.175,42.914,5.346,0.0385,6.56,153.7,1012.876,15.083,6.609,891.433,0.9389,23.701,1.045,13.591,0
108,D,HM-D118,35.269,45.738,3.404,0.0139,4.938,210.743,1011.357,14.17,7.263,944.519,0.9914,26.643,0.539,10.521,1
108,E,HM-E441,34.004,41.346,2.246,0.0175,3.337,160.645,1012.432,12.798,6.538,946.108,1.0311,19.616,1.112,13.693,1
108,F,HM-F087,34.025,44.13,2.671,0.0158,2.964,184.322,1012.323,14.327,7.269,898.629,0.9437,26.389,1.369,12.64,1
109,A,HM-A104,34.071,46.971,3.263,0.0213,3.492,193.093,1012.221,16.731,7.125,965.481,1.0072,26.957,1.044,11.39,1
109,B,HM-B210,36.4,41.064,2.579,0.0143,3.613,170.011,1013.385,15.933,6.666,968.335,1.0227,31.297,0.769,9.609,1
109,C,HM-C305,38.161,50.232,5.171,0.0406,5.796,178.852,1012.415,13.178,6.478,925.418,0.9978,22.099,0.019,12.697,0
109,D,HM-D118,33.994,42.998,3.214,0.0118,4.022,188.966,1013.477,12.824,6.581,928.272,0.9709,26.33,0.906,13.896,1
109,E,HM-E441,34.757,42.933,2.691,0.0165,3.789,204.63,1012.502,14.889,7.681,941.241,1.0032,21.692,1.24,12.522,1
109,F,HM-F087,33.285,41.1,2.837,0.0195,3.542,186.715,1014.65,15.848,8.073,1009.682,0.9691,19.832,1.231,9.953,1
110,A,HM-A104,36.747,47.896,2.282,0.0223,3.707,173.701,1012.878,13.04,7.279,967.332,1.0049,28.708,0.682,11.309,1
110,B,HM-B210,34.781,42.515,2.352,0.0202,3.974,166.143,1012.567,12.978,6.705,968.092,0.9786,23.339,1.175,14.523,1
110,C,HM-C305,36.269,46.457,5.55,0.038,5.965,196.842,1012.835,14.264,6.621,927.413,0.9979,19.931,1.806,12.103,0
110,D,HM-D118,35.134,40.89,3.227,0.024,4.3,182.813,1013.723,13.803,6.951,928.221,1.0236,15.882,0.596,10.213,1
110,E,HM-E441,35.121,42.036,2.632,0.0141,3.596,202.97,1013.519,12.045,7.448,938.125,0.9776,26.938,1.228,9.312,1
110,F,HM-F087,33.948,48.025,2.312,0.0175,3.443,195.536,1012.98,14.581,7.012,938.235,0.9452,23.596,0.362,13.718,1
111,A,HM-A104,35.129,43.07,2.79,0.0153,3.413,173.179,1011.731,15.947,6.547,883.571,1.021,20.831,0.764,11.043,1
111,B,HM-B210,34.641,46.106,2.532,0.0186,3.676,174.491,1013.244,15.548,6.714,952.564,0.9898,22.518,0.957,11.129,1
111,C,HM-C305,37.758,43.48,5.711,0.0348,5.912,206.337,1011.73,17.014,7.157,943.436,0.9394,23.497,0.615,13.228,0
111,D,HM-D118,33.263,49.406,3.733,0.0114,4.147,184.929,1014.502,15.08,6.488,912.147,0.9945,22.949,0.855,10.838,1
111,E,HM-E441,36.811,49.253,2.414,0.0188,3.484,163.817,1013.176,15.747,7.021,993.583,0.9599,29.163,0.938,12.019,1
111,F,HM-F087,33.866,45.358,2.461,0.0168,3.552,163.243,1012.651,13.423,7.345,996.017,0.9937,8.909,0.965,12.586,1
112,A,HM-A104,34.687,46.012,2.135,0.011,3.519,175.46,1013.524,14.649,6.999,969.298,1.0038,23.431,0.884,10.923,1
112,B,HM-B210,33.614,41.963,2.352,0.0172,2.844,161.59,1012.644,12.455,7.02,956.736,1.0549,15.86,0.58,11.051,1
112,C,HM-C305,37.292,42.217,5.407,0.0411,5.927,193.503,1012.257,14.171,6.882,999.409,0.9775,24.227,1.344,13.327,0
112,D,HM-D118,35.77,46.095,3.491,0.0157,4.628,194.45,1013.683,16.766,7.667,902.822,1.0307,16.741,0.748,11.684,1
112,E,HM-E441,35.754,48.229,2.586,0.0195,3.047,172.551,1012.559,13.571,8.274,944.071,1.0268,28.142,0.953,11.875,1
112,F,HM-F087,37.22,42.375,2.478,0.0212,3.591,186.919,1012.493,16.076,7.392,927.521,1.0343,28.333,0.757,12.75,1
113,A,HM-A104,35.635,42.856,2.206,0.0253,3.741,173.688,1012.128,13.111,6.063,912.736,1.0295,30.692,1.181,12.566,1
113,B,HM-B210,35.057,43.121,2.339,0.0162,3.179,167.753,1013.239,15.915,5.873,911.699,1.0224,19.633,1.161,13.323,1
113,C,HM-C305,37.552,45.766,5.537,0.0462,5.926,174.98,1012.967,12.634,6.355,914.446,1.0078,25.872,0.688,9.023,0
113,D,HM-D118,34.539,44.042,3.068,0.0162,4.683,192.484,1011.915,13.095,6.446,898.692,0.9749,20.867,1.428,11.278,1
113,E,HM-E441,35.051,41.27,2.473,0.0156,3.851,186.909,1013.214,14.921,7.69,934.527,0.9772,30.237,1.415,14.187,1
113,F,HM-F087,35.48,50.047,2.718,0.0179,4.585,157.245,1013.463,13.518,7.279,946.183,0.9881,30.092,0.907,11.533,1
114,A,HM-A104,34.857,44.393,2.774,0.0179,3.787,165.709,1011.469,16.841,6.785,991.982,1.0106,25.354,1.006,14.911,1
114,B,HM-B210,33.688,46.193,2.112,0.0236,3.392,171.714,1014.0,12.788,6.509,1028.808,0.9978,28.902,0.728,10.098,1
114,C,HM-C305,37.336,44.065,5.824,0.0391,6.802,166.34,1012.703,15.79,7.135,938.508,1.0137,22.701,0.806,10.436,0
114,D,HM-D118,37.547,46.771,3.797,0.0173,4.094,178.276,1012.225,13.242,6.942,922.145,0.9335,14.349,1.179,11.02,1
114,E,HM-E441,35.652,44.093,2.439,0.0167,3.41,176.917,1013.038,13.497,6.712,958.177,1.0003,22.386,1.261,12.019,1
114,F,HM-F087,34.302,48.76,2.802,0.0182,3.459,205.237,1014.042,13.905,7.046,863.93,1.0484,20.258,1.032,11.894,1
115,A,HM-A104,34.145,43.138,2.092,0.0161,3.671,158.066,1014.447,13.005,6.713,940.572,1.0307,27.925,0.759,12.896,1
115,B,HM-B210,35.343,38.953,2.406,0.0078,3.755,195.97,1013.004,13.544,6.843,970.586,1.0244,20.821,0.985,10.741,1
115,C,HM-C305,36.485,43.19,5.661,0.0435,6.244,173.518,1013.817,13.376,6.941,926.574,1.0104,32.622,0.983,11.289,0
115,D,HM-D118,35.562,43.343,3.565,0.021,4.151,181.381,1013.476,11.083,6.6,935.521,0.9957,27.282,1.298,13.972,1
115,E,HM-E441,35.525,45.814,2.743,0.0176,4.026,153.416,1012.358,15.553,6.827,994.482,0.9936,23.687,1.111,12.149,1
115,F,HM-F087,35.516,43.094,2.529,0.0178,4.319,182.385,1014.635,15.884,6.768,982.479,0.9855,24.516,1.356,13.18,1
116,A,HM-A104,35.373,43.093,2.667,0.0207,2.824,181.119,1011.745,15.947,7.046,967.029,1.0112,19.649,1.365,12.427,1
116,B,HM-B210,35.158,44.687,2.212,0.0247,3.66,190.073,1015.697,13.558,7.392,902.757,0.9842,21.962,1.094,11.229,1
116,C,HM-C305,38.021,40.568,5.466,0.0388,6.449,170.447,1012.865,16.853,7.233,925.196,0.9895,34.403,0.626,13.692,0
116,D,HM-D118,34.736,41.521,3.796,0.0077,4.726,189.312,1013.789,14.917,6.491,908.623,0.9346,21.156,0.48,11.341,1
116,E,HM-E441,34.167,46.722,2.787,0.0161,3.045,193.064,1012.94,13.52,7.508,962.659,0.9768,23.634,0.867,11.467,1
116,F,HM-F087,34.714,41.067,2.458,0.0113,3.254,176.026,1015.599,11.754,6.777,949.162,1.0531,17.184,0.811,11.792,1
117,A,HM-A104,36.911,45.458,2.605,0.0216,3.649,174.078,1011.73,12.712,6.492,869.741,1.0209,17.367,0.62,13.358,1
117,B,HM-B210,33.82,46.145,2.456,0.0137,3.524,168.32,1013.016,14.146,6.741,917.757,1.0184,32.817,1.171,12.095,1
117,C,HM-C305,38.654,43.141,5.454,0.0428,6.043,180.991,1013.212,14.041,6.861,946.82,1.054,17.222,1.437,13.905,0
117,D,HM-D118,35.151,44.152,3.665,0.0166,4.592,185.872,1011.184,17.439,6.971,990.773,0.9273,24.246,1.16,9.91,1
117,E,HM-E441,35.536,43.521,2.461,0.0194,3.396,170.784,1013.543,15.633,6.78,882.946,1.004,27.181,0.334,12.011,1
117,F,HM-F087,34.076,42.139,2.511,0.0242,3.873,185.542,1011.284,12.524,7.688,947.721,0.9783,30.299,1.351,10.148,1
118,A,HM-A104,35.505,43.418,2.588,0.0149,3.122,181.836,1013.128,14.595,6.705,933.651,0.9847,32.825,0.933,11.768,1
118,B,HM-B210,35.418,42.438,2.33,0.0196,3.292,163.354,1013.981,14.774,7.328,933.011,0.9978,21.597,1.3,12.866,1
118,C,HM-C305,36.921,50.702,5.955,0.0403,6.273,167.561,1012.298,14.085,7.832,954.385,0.9964,18.205,1.262,13.198,0
118,D,HM-D118,34.348,48.538,3.455,0.0145,5.016,194.591,1012.091,15.51,6.476,950.451,0.9877,20.513,1.22,11.015,1
118,E,HM-E441,35.857,42.529,2.736,0.0228,3.165,168.825,1014.014,13.223,7.183,911.794,0.9783,26.103,0.694,10.717,1
118,F,HM-F087,34.692,45.023,2.492,0.0234,3.376,162.437,1012.478,13.139,5.933,950.323,1.0155,23.104,0.87,12.776,1
119,A,HM-A104,33.48,44.717,2.985,0.0191,2.941,206.813,1014.991,15.662,6.568,967.92,0.9785,28.067,1.636,9.346,1
119,B,HM-B210,35.431,48.028,2.494,0.015,3.39,177.459,1013.082,14.092,6.771,899.907,1.0363,20.297,1.118,11.532,1
119,C,HM-C305,37.518,45.764,6.199,0.0417,5.575,154.486,1013.595,13.855,6.945,1002.97,1.0403,28.284,0.944,12.611,0
119,D,HM-D118,34.708,43.444,3.74,0.0176,4.598,164.161,1013.74,12.705,7.326,938.423,0.9915,22.053,0.624,11.389,1
119,E,HM-E441,36.666,42.747,2.412,0.0228,3.065,167.844,1013.459,12.924,6.38,939.586,0.9346,27.122,0.956,9.266,1
119,F,HM-F087,34.353,50.312,2.409,0.0224,3.472,185.208,1012.741,16.52,5.993,894.734,0.9845,31.582,0.768,12.941,1
120,A,HM-A104,34.949,47.696,1.98,0.0197,3.264,195.193,1012.788,13.348,7.038,965.941,0.9962,27.354,0.761,12.039,1
120,B,HM-B210,34.606,44.559,2.625,0.0213,3.723,166.313,1012.465,13.978,7.287,938.464,1.0081,27.222,1.176,12.981,1
120,C,HM-C305,36.971,41.596,5.85,0.0435,6.36,189.191,1013.721,12.146,7.213,930.471,0.9822,25.37,1.272,12.805,0
120,D,HM-D118,35.465,44.053,3.718,0.0146,4.782,196.795,1013.537,13.024,6.773,935.512,0.9701,10.495,0.843,12.901,1
120,E,HM-E441,35.109,45.672,2.262,0.0214,3.519,179.446,1012.077,13.092,7.7,970.57,1.0219,27.286,0.854,12.462,1
120,F,HM-F087,33.545,48.945,2.701,0.0105,3.412,149.716,1012.842,11.214,7.422,854.617,0.9933,25.187,1.017,12.691,1
121,A,HM-A104,34.036,43.715,2.22,0.0141,3.23,173.423,1013.197,12.168,7.459,965.274,0.93,22.49,0.757,13.707,1
121,B,HM-B210,35.801,44.11,2.656,0.0267,3.9,177.095,1013.342,13.727,6.633,920.043,1.013,27.951,1.507,11.452,1
121,C,HM-C305,38.486,43.898,5.801,0.0414,6.753,188.915,1012.721,11.456,6.757,983.729,1.0314,20.461,0.786,12.955,0
121,D,HM-D118,34.6,43.914,3.486,0.0144,4.753,190.429,1014.095,11.613,7.247,910.618,1.0086,28.19,0.786,11.08,1
121,E,HM-E441,34.198,40.027,2.749,0.0161,3.405,178.904,1014.039,14.249,6.446,1009.756,1.0039,18.138,0.89,11.486,1
121,F,HM-F087,36.851,41.772,3.088,0.0154,4.038,178.446,1013.711,12.167,6.649,992.36,0.9821,19.309,1.088,11.679,1
122,A,HM-A104,35.371,43.041,2.585,0.0178,3.595,171.808,1013.122,16.614,6.658,989.491,1.0237,36.04,0.62,10.617,1
122,B,HM-B210,37.093,42.066,3.149,0.0163,3.966,171.91,1014.586,14.753,7.891,982.722,1.034,19.257,0.966,11.265,1
122,C,HM-C305,37.752,42.149,6.172,0.0469,6.536,206.592,1012.07,14.395,6.845,936.641,1.0285,27.608,1.176,9.097,0
122,D,HM-D118,34.979,45.473,3.907,0.0168,4.95,186.658,1013.099,14.383,6.346,930.215,1.0182,25.969,0.59,12.449,1
122,E,HM-E441,35.589,44.601,2.47,0.0145,3.081,188.82,1011.91,17.041,6.817,1031.668,0.9578,30.83,1.144,12.66,1
122,F,HM-F087,35.458,43.028,2.532,0.0148,3.823,140.559,1011.636,15.418,7.123,977.075,1.0153,23.634,1.253,13.064,1
123,A,HM-A104,35.704,41.016,2.541,0.017,3.797,158.724,1012.586,14.568,7.561,921.693,1.0136,23.819,0.464,10.888,1
123,B,HM-B210,34.795,43.863,2.446,0.025,3.724,175.425,1012.367,15.398,6.961,965.351,0.9611,18.74,0.972,11.824,1
123,C,HM-C305,39.272,40.879,6.094,0.0467,6.88,183.204,1012.059,15.99,7.729,972.107,1.0492,17.163,1.064,12.004,0
123,D,HM-D118,34.74,44.538,3.867,0.0254,4.949,191.927,1013.303,13.723,7.389,974.212,1.0401,27.601,1.767,12.812,1
123,E,HM-E441,34.918,45.026,2.477,0.0171,3.421,203.762,1012.334,16.637,6.831,1027.727,0.9779,15.952,1.476,14.077,1
123,F,HM-F087,33.691,44.278,1.992,0.022,3.297,152.989,1012.384,15.974,6.845,1032.728,1.0,25.302,0.65,12.066,1
124,A,HM-A104,35.361,45.186,2.231,0.0181,3.339,173.113,1013.416,15.272,7.116,952.83,1.0148,16.459,0.944,11.871,1
124,B,HM-B210,33.286,40.888,2.608,0.0182,3.811,141.356,1012.79,13.321,7.116,960.935,1.0132,20.945,1.394,11.745,1
124,C,HM-C305,37.434,45.433,5.907,0.0498,6.597,200.795,1011.324,14.736,6.817,956.846,0.9759,27.551,0.439,13.044,0
124,D,HM-D118,34.83,49.097,3.885,0.0154,5.363,160.711,1013.651,12.903,7.188,968.468,1.0302,16.852,1.318,13.848,1
124,E,HM-E441,35.553,44.82,2.557,0.0185,3.863,205.246,1012.454,13.369,6.959,945.596,1.0285,38.336,1.179,12.417,1
124,F,HM-F087,36.743,44.966,2.55,0.0123,3.534,182.115,1011.87,14.073,6.082,986.638,1.0179,17.436,0.823,13.013,1
125,A,HM-A104,34.928,46.975,2.674,0.0196,3.933,182.417,1013.773,12.552,6.962,987.254,1.0331,23.045,1.117,11.062,1
125,B,HM-B210,34.331,46.33,2.378,0.0159,3.494,183.924,1012.872,16.336,6.611,947.467,1.0341,28.654,1.071,10.72,1
125,C,HM-C305,38.514,46.91,6.396,0.0439,7.167,185.743,1013.21,13.94,8.17,943.084,1.0019,21.66,1.309,11.343,0
125,D,HM-D118,35.279,43.392,3.961,0.0216,5.059,188.391,1014.483,13.233,6.872,971.241,1.0242,19.52,1.106,11.252,1
125,E,HM-E441,35.186,45.589,2.767,0.0216,3.915,167.402,1012.402,12.073,7.114,934.869,1.0176,28.299,0.823,11.121,1
125,F,HM-F087,35.109,41.498,2.356,0.0172,3.397,187.704,1013.854,12.434,7.227,922.316,1.0005,20.483,1.098,9.55,1
126,A,HM-A104,34.219,44.416,2.699,0.0199,3.427,175.992,1012.618,14.18,7.108,854.074,1.0407,21.421,1.137,10.673,1
126,B,HM-B210,34.432,44.308,3.355,0.0166,3.545,163.772,1013.685,14.254,8.253,959.686,1.0044,28.027,1.56,11.531,1
126,C,HM-C305,37.366,42.4,6.115,0.0512,6.65,178.093,1012.456,12.963,7.123,966.136,0.9834,35.73,1.015,12.717,1
126,D,HM-D118,34.971,40.164,3.857,0.0183,4.895,159.975,1013.324,13.076,7.523,931.201,0.9894,20.002,1.001,12.076,1
126,E,HM-E441,34.563,43.308,2.575,0.0179,3.541,172.677,1012.051,12.557,6.352,959.821,1.0381,30.825,1.195,11.168,1
126,F,HM-F087,34.687,39.974,2.364,0.0216,3.203,175.293,1014.562,10.865,6.186,930.593,0.9562,17.705,0.872,11.818,1
127,A,HM-A104,33.445,41.714,2.227,0.0065,3.66,183.466,1013.852,15.302,7.065,939.842,0.9995,30.04,0.635,13.309,1
127,B,HM-B210,36.863,43.415,2.541,0.0187,3.37,187.956,1012.086,13.243,6.603,967.732,1.0073,25.206,0.62,11.949,1
127,C,HM-C305,40.129,47.287,6.585,0.0469,6.317,178.211,1012.735,13.752,6.968,950.638,1.0096,20.526,1.129,12.955,1
127,D,HM-D118,35.971,50.902,3.866,0.0171,4.999,171.762,1012.003,12.759,7.349,942.316,1.0163,16.316,0.699,10.413,1
127,E,HM-E441,34.776,45.447,2.645,0.0181,3.184,185.303,1013.767,15.838,7.44,906.602,1.0177,22.392,1.387,11.638,1
127,F,HM-F087,35.806,41.547,2.548,0.0109,3.419,173.063,1012.385,10.886,6.489,935.809,1.0103,25.09,0.851,11.216,1
128,A,HM-A104,33.917,47.905,2.585,0.0169,3.029,205.344,1013.626,14.793,7.191,934.829,1.0073,37.231,1.299,13.453,1
128,B,HM-B210,35.524,40.602,2.767,0.0178,3.201,165.436,1012.517,13.586,6.665,932.616,0.9999,22.46,0.458,12.904,1
128,C,HM-C305,39.019,42.694,6.094,0.0517,6.845,186.983,1012.975,15.4,6.834,989.199,1.0231,26.715,0.81,12.443,1
128,D,HM-D118,35.196,49.093,3.8,0.0158,4.326,185.299,1012.986,14.383,7.503,909.158,0.9729,24.058,0.797,10.98,1
128,E,HM-E441,36.738,44.64,2.436,0.0201,3.465,178.308,1013.103,15.256,6.798,943.692,1.0627,18.006,1.387,12.342,1
128,F,HM-F087,32.22,51.595,2.144,0.0171,3.172,179.796,1013.028,13.125,6.753,979.005,1.013,28.051,0.463,11.014,1
129,A,HM-A104,35.005,45.948,2.212,0.0198,3.006,182.279,1013.068,16.005,6.923,963.885,0.9939,26.299,0.984,12.207,1
129,B,HM-B210,33.8,48.139,2.475,0.01,3.667,170.637,1014.227,13.162,6.911,991.327,1.015,31.853,1.007,11.15,1
129,C,HM-C305,37.349,39.775,6.176,0.0447,7.039,161.489,1012.556,15.664,6.987,1001.812,1.0483,25.559,1.038,10.663,1
129,D,HM-D118,35.845,45.184,4.111,0.0176,5.153,178.449,1012.04,14.38,6.502,892.357,1.04,19.582,1.308,11.76,1
